City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1680,Kipini,KE,-2.5257,40.5262,79.09,84,100,6.8,haze
1681,Fecamp,FR,49.7579,0.3746,47.55,77,100,18.61,Clear sky
1682,New Baltimore,US,42.6811,-82.7369,19.98,86,75,19.57,Clear sky
1683,Vrede,ZA,-27.4257,29.1659,62.55,92,77,10.83,heavy intensity rain
1684,Moundou,TD,8.5667,16.0833,67.82,15,37,6.64,Clear sky
1685,Numata,JP,36.6333,139.05,45.12,32,73,4.03,Clear sky
1686,Bridgewater,CA,44.3835,-64.5155,40.26,97,100,2.95,broken clouds
1687,Baturaja,ID,-4.1333,104.1667,82.87,80,76,4.5,Clear sky
1688,Lysa Hora,UA,48.1706,31.1099,19.47,92,11,9.6,Clear sky
1689,Mamontovo,RU,52.7055,81.6244,7.23,94,47,6.4,few clouds
1690,Vierzon,FR,47.2101,2.0625,43.18,92,100,8.46,haze
1691,Sindou,BF,10.6667,-5.1667,68.45,14,1,5.06,Clear sky
1692,Buin,CL,-33.7333,-70.75,69.73,79,0,1.28,Clear sky
1693,Hargeysa,SO,9.56,44.065,60.39,38,9,6.49,heavy intensity rain
1694,Cuenca,EC,-2.8833,-78.9833,57.33,88,77,5.75,Clear sky
1695,Varkaus,FI,62.3153,27.873,2.3,99,85,4.12,Clear sky
1696,Pishin,PK,30.5803,66.9961,39.56,41,0,0.69,broken clouds
1697,Guisa,CU,20.255,-76.5386,71.91,91,46,4.83,Clear sky
1698,Sembakung,ID,3.8167,117.25,85.93,47,97,2.93,Clear sky
1699,Beruwala,LK,6.4788,79.9828,81.73,62,1,4.16,few clouds
1700,Togur,RU,58.3631,82.8265,13.86,89,100,12.08,haze
1701,Damara,CF,4.9608,18.7035,69.24,25,72,2.93,Clear sky
1702,Amga,RU,60.8953,131.9608,-9.31,87,100,5.99,Clear sky
1703,Mount Pleasant,US,32.7941,-79.8626,69.01,91,0,5.01,heavy intensity rain
1704,Revelstoke,CA,50.9832,-118.2023,21.22,93,100,0,Clear sky
1705,Calabar,NG,4.9517,8.322,76.03,84,54,1.57,Clear sky
1706,Caxito,AO,-8.5785,13.6643,72.1,87,100,3.98,broken clouds
1707,Mirador,BR,-6.3708,-44.3631,74.23,79,97,1.66,Clear sky
1708,Bulolo,PG,-7.2,146.65,89.2,47,99,2.42,Clear sky
1709,Grajau,BR,-5.8194,-46.1386,73.27,91,100,2.39,few clouds
1710,Calatayud,ES,41.3535,-1.6432,52.38,66,98,4.83,haze
1711,Alto Araguaia,BR,-17.3147,-53.2153,69.17,94,96,3.38,Clear sky
1712,Spantov,RO,44.1167,26.7833,33.1,67,53,4.83,Clear sky
1713,Piacabucu,BR,-10.4056,-36.4344,77.38,75,80,8.1,heavy intensity rain
1714,Barguzin,RU,53.6167,109.6167,2.82,94,100,0.94,Clear sky
1715,Euclides Da Cunha,BR,-10.5075,-39.0158,69.53,94,98,6.6,Clear sky
1716,Puerto Madero,MX,14.7208,-92.4215,73.6,100,0,0,broken clouds
1717,Saint-Francois,FR,46.4154,3.9054,40.68,88,100,4.61,Clear sky
1718,Havelock,US,34.8791,-76.9013,66.2,84,75,8.01,Clear sky
1719,Mocuba,MZ,-16.8392,36.9856,76.12,83,79,2.71,few clouds
1720,Safaga,EG,26.7292,33.9365,56.34,46,1,9.35,haze
1721,Tambilil,PH,5.9622,124.6697,83.44,74,97,2.42,Clear sky
1722,Catamarca,AR,-28.4696,-65.7852,71.04,76,0,7.11,Clear sky
1723,Zaqatala,AZ,41.6336,46.6433,39.67,56,40,6.91,heavy intensity rain
1724,Bria,CF,6.5423,21.9863,66.76,26,58,3.85,Clear sky
1725,Petropavlovka,RU,50.6114,105.3196,10.33,82,99,1.83,Clear sky
1726,Gold Coast,AU,-28,153.4333,80.35,67,75,14,broken clouds
1727,Angoche,MZ,-16.2325,39.9086,78.35,82,100,4.09,Clear sky
1728,Kenai,US,60.5544,-151.2583,25.14,92,100,20.71,Clear sky
1729,Bar Harbor,US,44.3876,-68.2039,35.91,89,100,5.99,few clouds
1730,Rock Sound,BS,24.9,-76.2,74.8,62,47,18.01,haze
1731,Playas,EC,-2.6333,-80.3833,75.54,77,35,9.48,Clear sky
1732,Velingara,SN,13.15,-14.1167,69.6,15,0,2.98,Clear sky
1733,Sierra Vista,US,31.5545,-110.3037,37.11,23,0,0,heavy intensity rain
1734,Bhag,PK,29.0415,67.8239,63.79,19,0,1.86,Clear sky
1735,Little Current,CA,45.9793,-81.9248,1.49,83,63,9.24,Clear sky
1736,Inta,RU,66.0317,60.1659,15.28,96,100,7.54,broken clouds
1737,Novosysoyevka,RU,44.235,133.3642,9.07,69,100,7.56,Clear sky
1738,Kulhudhuffushi,MV,6.6221,73.07,80.82,71,21,9.93,Clear sky
1739,Silly,BE,50.6355,3.9632,46.02,94,100,12.66,few clouds
1740,Dzilam Gonzalez,MX,21.2833,-88.9333,72.81,89,0,7.11,haze
1741,Cuijk,NL,51.7167,5.8667,46.96,90,100,5.01,Clear sky
1742,Kilrush,IE,52.6397,-9.4833,40.75,79,99,24.23,Clear sky
1743,Merrill,US,45.1805,-89.6835,-4.23,78,0,0,heavy intensity rain
1744,Tottori,JP,35.5,134.2333,44.67,65,75,21.85,Clear sky
1745,Kurchum,KZ,48.5722,83.6542,-3.84,91,30,0.6,Clear sky
1746,Marshall,US,34.3834,-86.3333,49.32,83,100,1.99,broken clouds
1747,Selikhino,RU,50.3672,137.4996,2.03,87,100,6.11,Clear sky
1748,Kyzyl-Suu,KG,42.3414,78.0056,25.2,79,99,1.99,Clear sky
1749,Baruun-Urt,MN,46.6806,113.2792,3.94,69,4,8.21,few clouds
1750,Newtownards,GB,54.5924,-5.6909,36.52,84,75,1.01,haze
1751,Lethem,GY,3.3803,-59.7968,78.85,69,31,14.65,Clear sky
1752,Sandata,RU,46.2708,41.7583,37,98,100,6.51,Clear sky
1753,Rathdrum,US,47.8137,-116.892,30.65,94,100,1.01,heavy intensity rain
1754,Kameno,BG,42.5667,27.3,35.89,91,75,3.44,Clear sky
1755,Tsnori,GE,41.6209,45.9694,42.04,34,100,5.57,Clear sky
1756,Szczecinek,PL,53.7079,16.6994,41.61,99,100,5.73,broken clouds
1757,Barra Do Bugres,BR,-15.0725,-57.1811,71.13,95,80,2.46,Clear sky
1758,Malazgirt,TR,39.1427,42.5401,21.13,96,98,1.19,Clear sky
1759,Manado,ID,1.487,124.8455,79.57,94,40,4.61,few clouds
1760,Ambulu,ID,-8.345,113.6058,85.77,63,98,6.6,haze
1761,Garissa,KE,-0.4536,39.6401,78.48,72,51,5.95,Clear sky
1762,Mirabad,AF,30.4362,61.8383,54.57,28,0,3.56,Clear sky
1763,Awjilah,LY,29.1081,21.2869,50.79,60,29,12.57,heavy intensity rain
1764,Sakaiminato,JP,35.55,133.2333,44.53,87,75,9.22,Clear sky
1765,Hervey Bay,AU,-25.2986,152.8535,86.11,66,72,25.75,Clear sky
1766,Erzin,TR,36.9559,36.2,45.32,82,100,7.23,broken clouds
1767,Pozo Colorado,PY,-23.4923,-58.7972,80.28,71,54,6.96,Clear sky
1768,Mutare,ZW,-18.9707,32.6709,69.28,81,49,0.65,Clear sky
1769,Mumford,GH,5.2618,-0.759,77.65,84,10,3.22,few clouds
1770,Mbandaka,CD,0.0487,18.2603,69.24,84,99,3.62,haze
1771,Soavinandriana,MG,-19.1667,46.7333,66.83,69,71,4.18,Clear sky
1772,Sydney,AU,-33.8679,151.2073,73.58,79,75,3,Clear sky
1773,Eirunepe,BR,-6.6603,-69.8736,72.32,98,69,1.68,heavy intensity rain
1774,Bo Phloi,TH,14.3236,99.5161,91.31,41,44,7.36,Clear sky
1775,Aviles,ES,43.5547,-5.9248,55.72,77,100,1.99,Clear sky
1776,Komyshuvakha,UA,47.7176,35.5288,29.34,91,100,12.24,broken clouds
1777,Igrim,RU,63.1906,64.4162,13.06,96,100,3.09,Clear sky
1778,Severomorsk,RU,69.0689,33.4162,-3.6,98,100,6.73,Clear sky
1779,Dmitriyevka,RU,54.75,55.3333,27.95,91,100,15.08,few clouds
1780,Strezhevoy,RU,60.7333,77.5889,21.18,95,100,14.41,haze
1781,Lyngseidet,NO,69.5763,20.2189,21.29,80,98,26.57,Clear sky
1782,Asmar,AF,35.0333,71.3581,46.67,14,0,11.07,Clear sky
1783,Khasan,RU,42.4308,130.6434,20.34,43,12,20.96,heavy intensity rain
1784,Hailey,US,43.5196,-114.3153,6.66,72,0,4.61,Clear sky
1785,Noumea,NC,-22.2763,166.4572,89.58,96,98,6.67,Clear sky
1786,Parita,PA,8,-80.5167,75.33,79,29,5.59,broken clouds
1787,Diebougou,BF,10.9667,-3.25,67.39,13,0,4.99,Clear sky
1788,Bosansko Grahovo,BA,44.1794,16.3639,31.86,82,100,2.53,Clear sky
1789,Oussouye,SN,12.485,-16.5469,69.3,68,0,5.23,few clouds
1790,Terrace Bay,CA,48.7834,-87.1,-18.78,94,58,5.12,haze
1791,Soe,ID,-9.8607,124.284,80.96,58,69,8.86,Clear sky
1792,Southbridge,US,42.0751,-72.0334,49.42,98,100,3,Clear sky
1793,Nalobikha,RU,53.2006,84.6039,9.86,95,87,4.16,heavy intensity rain
1794,Otacilio Costa,BR,-27.4831,-50.1219,64.76,96,96,3.91,Clear sky
1795,Mattawa,US,46.7379,-119.9028,31.82,86,34,5.99,Clear sky
1796,Maloy,NO,61.9353,5.1136,38.93,93,100,10,broken clouds
1797,Erdenet,MN,49.0333,104.0833,8.89,69,96,3.29,Clear sky
1798,Sarrebourg,FR,48.7333,7.05,43.32,92,99,11.63,Clear sky
1799,Dolgorukovo,RU,52.3195,38.3453,21.6,96,100,6.42,few clouds
1800,Concordia,AR,-31.393,-58.0209,72.79,89,45,1.99,haze
1801,Carberry,CA,49.8689,-99.3602,-10.35,96,100,6.73,Clear sky
1802,Thai Nguyen,VN,21.5928,105.8442,58.78,60,100,4.81,Clear sky
1803,Diffa,NE,13.3154,12.6113,56.05,20,1,10.2,heavy intensity rain
1804,Galle,LK,6.0367,80.217,81.64,65,3,3.2,Clear sky
1805,Ust-Omchug,RU,61.15,149.6333,-7.96,89,50,8.37,Clear sky
1806,Torres,BR,-29.3353,-49.7269,76.82,95,47,8.3,broken clouds
1807,Lapeer,US,43.0514,-83.3188,18.75,79,40,4.61,Clear sky
1808,Fray Bentos,UY,-33.1325,-58.2956,68.83,81,50,6.64,Clear sky
1809,Dingzhou,CN,38.5131,114.9956,33.91,23,0,4.68,few clouds
1810,Praya,CV,14.9215,-23.5087,70.34,78,0,9.22,haze
1811,Tabuleiro Do Norte,BR,-5.2467,-38.1306,77.77,78,90,6.33,Clear sky
1812,Mpanda,TZ,-6.3655,31.0409,65.97,98,100,2.73,Clear sky
1813,Thap Khlo,TH,16.16,100.5966,91.38,39,22,8.08,heavy intensity rain
1814,Parakou,BJ,9.3372,2.6303,67.96,17,0,5.39,Clear sky
1815,Jasper,US,37.2001,-94.3502,18.01,77,100,4,Clear sky
1816,Aljezur,PT,37.3191,-8.8033,55.94,57,94,4.27,broken clouds
1817,San Juan Del Sur,NI,11.2529,-85.8705,76.73,81,0,18.5,Clear sky
1818,Zapolyarnyy,RU,69.4154,30.8136,-2.92,100,100,4.68,Clear sky
1819,Loandjili,CG,-4.7561,11.8578,71.71,100,20,3.44,few clouds
1820,Muroto,JP,33.2833,134.15,51.84,43,34,11.18,haze
1821,Skole,UA,49.0372,23.5135,27.28,92,100,7.99,Clear sky
1822,La Romana,DO,18.4273,-68.9728,76.73,93,44,7.67,Clear sky
1823,Lawrenceburg,US,38.0373,-84.8966,30.36,93,100,10.36,heavy intensity rain
1824,Immokalee,US,26.4187,-81.4173,69.75,93,9,0,Clear sky
1825,Klyuchi,RU,52.2667,79.1667,8.55,90,12,8.57,Clear sky
1826,Nokaneng,BW,-19.6667,22.2667,66.25,94,16,5.21,broken clouds
1827,Adre,TD,13.4667,22.2,60.75,17,5,20.89,Clear sky
1828,Swan Hill,AU,-35.3378,143.5544,81.23,20,0,7.18,Clear sky
1829,Aripuana,BR,-9.1667,-60.6333,71.73,99,93,1.32,few clouds
1830,Tansen,NP,27.8673,83.5467,45.84,87,100,3.91,haze
1831,Nemours,FR,48.2751,2.6908,44.89,92,100,9.48,Clear sky
1832,Russkaya Polyana,UA,49.417,31.9201,19.18,92,81,9.46,Clear sky
1833,Deer Lake,CA,49.1667,-57.4316,30.06,93,100,12.66,heavy intensity rain
1834,Kholuy,RU,56.575,41.8692,12.76,96,100,4.74,Clear sky
1835,Ramshir,IR,30.8946,49.4092,56.95,56,41,6.58,Clear sky
1836,Terme,TR,41.2092,36.9739,42.73,94,100,17.36,broken clouds
1837,Gamboma,CG,-1.8764,15.8644,73.09,84,100,2.75,Clear sky
1838,Moscow,RU,55.7522,37.6156,19.92,98,97,2.39,Clear sky
1839,Bairiki,KI,1.3292,172.9752,86,74,20,6.91,few clouds
1840,Manuk Mangkaw,PH,4.8,119.85,81.48,72,71,8.93,haze
1841,Labuhan,ID,-6.8844,112.2051,84.87,69,83,7.47,Clear sky
1842,Moses Lake,US,47.1301,-119.2781,28.6,94,91,3.74,Clear sky
1843,Mandalgovi,MN,45.7625,106.2708,12.45,58,78,12.97,heavy intensity rain
1844,Zhigalovo,RU,54.8097,105.1578,11.86,86,100,3.6,Clear sky
1845,Pychas,RU,56.5033,52.4409,23.05,96,100,8.93,Clear sky
1846,Ayagoz,KZ,47.9714,80.4392,2.71,83,64,5.28,broken clouds
1847,Ullapool,GB,57.8987,-5.1604,35.35,69,98,24.16,Clear sky
1848,Odzak,BA,45.0111,18.3267,36.28,67,100,2.51,Clear sky
1849,Black River,JM,18.0264,-77.8487,77,86,1,5.68,few clouds
1850,Indio,US,33.7206,-116.2156,58.73,25,0,1.99,haze
1851,Thanh Hoa,VN,19.8,105.7667,59.22,58,100,8.28,Clear sky
1852,Toora-Khem,RU,52.4675,96.11,-2.51,92,93,1.7,Clear sky
1853,San Jose,US,37.3394,-121.895,54.91,56,20,10.36,heavy intensity rain
1854,Mardin,TR,37.3131,40.7436,40.26,71,75,8.05,Clear sky
1855,Valer,NO,60.6785,11.8331,36.9,97,100,12.15,haze
1856,Pitimbu,BR,-7.4706,-34.8086,77.59,75,96,11.63,Clear sky
1857,Yuncheng,CN,35.0231,110.9928,41.45,23,36,16.8,Clear sky
1858,Ingham,US,42.6,-84.3833,15.37,74,40,9.22,heavy intensity rain
1859,Seriate,IT,45.6834,9.7229,45.7,87,40,4.61,Clear sky
1860,Wanning,CN,18.8003,110.3967,66.9,84,100,12.75,Clear sky
1861,Malinyi,TZ,-8.9333,36.1333,72.79,97,100,1.23,broken clouds
1862,Koutsouras,GR,35.0339,25.9469,48.11,74,66,38.32,Clear sky
1863,Soc Trang,VN,9.6033,105.98,85.96,44,13,19.57,Clear sky
1864,Calabozo,VE,8.9242,-67.4293,81.79,51,31,5.64,few clouds
1865,Kawardha,IN,22.0167,81.25,74.66,35,10,1.61,haze
1866,Lichuan,CN,30.3,108.85,41.7,60,45,1.81,Clear sky
1867,Latung,PH,5.5,120.8833,81.95,64,87,3.11,Clear sky
1868,Mana,GF,5.6592,-53.7767,75.29,91,89,7.74,heavy intensity rain
1869,Sibolga,ID,1.7427,98.7792,84.16,68,62,3.58,Clear sky
1870,Verkhnevilyuysk,RU,63.4453,120.3167,-13.09,94,66,3.44,Clear sky
1871,Paratinga,BR,-12.6906,-43.1842,71.74,75,13,2.24,broken clouds
1872,Cobija,BO,-11.0267,-68.7692,72.5,98,100,2.62,Clear sky
1873,Mastung,PK,29.7994,66.845,43.14,23,0,5.75,Clear sky
1874,Novyye Burasy,RU,52.1324,46.0714,32.99,99,100,11.77,few clouds
1875,Novyy Svit,UA,47.8059,38.0211,29.79,94,100,9.78,haze
1876,Loubomo,CG,-4.1997,12.6739,69.22,98,96,1.12,Clear sky
1877,Toccoa,US,34.5773,-83.3324,64.6,99,100,0,Clear sky
1878,Birnin Kebbi,NG,12.4539,4.1975,62.73,17,1,15.37,heavy intensity rain
1879,Totskoye,RU,52.5248,52.7623,27.36,89,100,12.86,Clear sky
1880,Elizabeth City,US,36.2946,-76.2511,64.45,80,0,4,Clear sky
1881,Poya,NC,-21.35,165.15,83.01,80,90,5.48,broken clouds
1882,Umba,RU,66.6871,34.3429,-1.34,99,100,1.77,Clear sky
1883,Ahtopol,BG,42.1,27.95,36.07,77,28,7.25,Clear sky
1884,Gombe,NG,10.2897,11.1673,62.2,18,14,12.01,few clouds
1885,Bolshaya Martynovka,RU,47.271,41.6679,33.75,98,100,8.5,haze
1886,Sladkovo,RU,55.5284,70.3385,22.19,83,100,14,Clear sky
1887,Choctaw,US,35.4976,-97.2689,17.31,86,75,10,Clear sky
1888,Dongsheng,CN,39.8161,109.9776,16.23,40,0,13.71,heavy intensity rain
1889,Irbeyskoye,RU,55.6428,95.4522,12.4,79,99,4.68,Clear sky
1890,Luganville,VU,-15.5333,167.1667,76.68,96,100,3.24,Clear sky
1891,Ribera,IT,37.4984,13.2642,51.4,45,7,4.38,broken clouds
1892,Skelleftea,SE,64.7507,20.9528,8.96,85,75,9.22,Clear sky
1893,Pemba,MZ,-12.974,40.5178,77.7,94,75,5.75,Clear sky
1894,Koch Bihar,IN,26.3167,89.4333,58.87,74,100,9.71,few clouds
1895,Berdigestyakh,RU,62.0989,126.6992,-13.11,93,100,5.84,haze
1896,Shieli,KZ,44.1667,66.75,34.03,72,42,8.99,Clear sky
1897,Richmond,US,37.5538,-77.4603,63.32,85,100,5.01,Clear sky
1898,Camocim,BR,-2.9022,-40.8411,75.78,91,81,8.3,heavy intensity rain
1899,Gilgit,PK,35.9221,74.3087,25.65,48,0,5.46,Clear sky
1900,Karwar,IN,14.8,74.1333,78.04,62,40,2.91,Clear sky
1901,Chernyshevskiy,RU,63.0128,112.4714,-4.63,94,94,1.23,broken clouds
1902,Lauingen,DE,48.5677,10.4271,41.45,90,69,6.38,Clear sky
1903,Gonda,IN,27.1333,81.9333,60.98,80,31,13.85,Clear sky
1904,Tobol,KZ,52.6844,62.5794,17.65,85,100,13.38,few clouds
1905,Yaypan,UZ,40.3758,70.8156,39.43,45,2,8.01,haze
1906,Yangambi,CD,0.8102,24.4336,68.47,92,99,2.35,Clear sky
1907,Lady Frere,ZA,-31.7031,27.2329,60.6,90,100,5.44,Clear sky
1908,Dondo,MZ,-19.6094,34.7431,76.51,80,21,4.74,heavy intensity rain
1909,Bucak,TR,37.4592,30.595,40.51,88,100,8.08,Clear sky
1910,Nyrob,RU,60.733,56.7202,-2.18,100,100,2.95,Clear sky
1911,Springfield,US,37.2153,-93.2982,15.89,88,100,5.99,broken clouds
1912,Empangeni,ZA,-28.762,31.8933,72.88,96,98,15.64,Clear sky
1913,Calama,CL,-22.4667,-68.9333,48.69,27,0,8.05,Clear sky
1914,Kingussie,GB,57.08,-4.0523,33.28,81,78,14.65,few clouds
1915,Chepareria,KE,1.3077,35.2039,65.35,58,96,3.06,haze
1916,Clinton,US,42.587,-82.9199,19.87,83,75,1.01,Clear sky
1917,Jiaojiang,CN,28.6803,121.4428,46.99,75,90,11.9,Clear sky
1918,Kilindoni,TZ,-7.9139,39.6668,81.07,81,100,9.75,heavy intensity rain
1919,Kaputa,ZM,-8.4689,29.6619,66.52,96,100,5.1,Clear sky
1920,Basoko,CD,1.2391,23.616,70.18,84,100,2.95,Clear sky
1921,Ranfurly,NZ,-45.1333,170.1,50.65,99,100,4.56,broken clouds
1922,Loviisa,FI,60.4566,26.2251,20.43,95,97,5.41,Clear sky
1923,Lagunas,PE,-5.2269,-75.6753,73.31,88,98,1.81,Clear sky
1924,La Grande,US,45.3246,-118.0877,31.15,83,37,4.81,few clouds
1925,Khorinsk,RU,52.1657,109.7726,2.19,84,100,4,haze
1926,Margherita,IN,27.2833,95.6833,67.48,43,88,4.29,Clear sky
1927,La Asuncion,VE,11.0333,-63.8628,78.53,78,1,12.66,Clear sky
1928,Izumo,JP,35.3667,132.7667,44.49,57,75,16.11,heavy intensity rain
1929,Ambon,ID,-3.6954,128.1814,87.94,66,40,4.61,Clear sky
1930,Hundested,DK,55.9667,11.8667,42.37,94,100,1.01,Clear sky
1931,Lae,PG,-6.7221,146.9847,95.67,65,88,9.1,broken clouds
1932,Fare,PF,-16.7,-151.0167,80.73,75,2,14.9,Clear sky
1933,Alihe,CN,50.5667,123.7167,8.33,50,38,9.6,Clear sky
1934,Ocotlan,MX,20.35,-102.7667,61.21,47,56,2.04,few clouds
1935,Sidney,AU,-33.8679,151.2073,74.59,75,75,3,haze
1936,Bol,TD,13.4586,14.7147,62.98,39,2,21.23,Clear sky
1937,Corrales,US,35.2378,-106.6067,22.68,73,0,1.01,Clear sky
1938,Bakel,SN,14.905,-12.4568,69.13,11,15,9.73,heavy intensity rain
1939,Bac Lieu,VN,9.285,105.7244,86.79,57,14,24.52,Clear sky
1940,Jacmel,HT,18.2342,-72.5347,73.24,79,0,1.1,Clear sky
1941,Huangmei,CN,30.1924,116.025,44.33,66,90,2.51,broken clouds
1942,San Lawrenz,MT,36.0553,14.204,51.85,84,1,1.99,Clear sky
1943,Singaraja,ID,-8.112,115.0882,81.97,66,92,6.6,Clear sky
1944,Washington,US,47.5001,-120.5015,42.93,98,96,1.5,few clouds
1945,Kolpashevo,RU,58.3131,82.9089,13.78,89,100,11.95,haze
1946,Stroud,GB,51.75,-2.2,50.49,87,100,17.2,Clear sky
1947,Spring Valley,US,36.108,-115.245,45.79,29,0,6.91,Clear sky
1948,Parabel,RU,58.6978,81.4825,16.65,84,100,13.94,heavy intensity rain
1949,Chimbote,PE,-9.0853,-78.5783,69.48,86,28,5.68,Clear sky
1950,Codajas,BR,-3.8367,-62.0569,72,98,95,1.36,Clear sky
1951,Vila,PT,42.0304,-8.1588,42.33,86,100,1.54,broken clouds
1952,Talcahuano,CL,-36.7167,-73.1167,60.48,88,0,2.3,Clear sky
1953,Sangueya,GN,10.7,-14.3667,69.6,94,0,2.55,Clear sky
1954,Haldibari,IN,26.3333,88.7667,57.87,79,100,13.49,few clouds
1955,Siuna,NI,13.7332,-84.7773,67.46,95,3,2.33,haze
1956,Magadi,IN,12.9667,77.2333,81.37,39,22,6.98,Clear sky
1957,Kananga,CD,-5.8958,22.4178,65.17,96,100,2.98,Clear sky
1958,Minab,IR,27.1467,57.0801,57.52,58,0,0,heavy intensity rain
1959,Barinitas,VE,8.7622,-70.4111,76.48,58,87,3.69,Clear sky
1960,Mae Sot,TH,16.7167,98.5667,82.35,54,20,2.3,Clear sky
1961,Maldonado,UY,-34.6667,-54.9167,72.23,97,100,0.65,broken clouds
1962,Cozumel,MX,20.5083,-86.9458,78.78,82,20,4.61,Clear sky
1963,Cedar City,US,37.6775,-113.0619,21.4,63,0,8.05,Clear sky
1964,Huamuxtitlan,MX,17.8167,-98.5667,66.92,62,2,4.83,few clouds
1965,Callaguip,PH,18.0714,120.4867,86.05,58,20,16.11,haze
1966,Gagatli,RU,42.8013,46.2916,31.59,37,100,3.04,Clear sky
1967,North Battleford,CA,52.7834,-108.2847,-21.6,76,0,3.44,Clear sky
1968,Rochegda,RU,62.8,43.25,-13.22,100,99,1.66,heavy intensity rain
1969,Itacare,BR,-14.2775,-38.9967,75.81,86,53,0.34,Clear sky
1970,Ilhabela,BR,-23.7781,-45.3581,75.45,92,92,7.58,Clear sky
1971,Bumba,CD,2.1833,22.4667,66.06,85,72,1.59,broken clouds
1972,Nova Olimpia,BR,-14.7972,-57.2881,71.78,93,82,2.77,Clear sky
1973,Yatsushiro,JP,32.5,130.6,48.6,42,12,9.06,Clear sky
1974,Zhanaozen,KZ,43.3,52.8,40.73,59,98,15.55,few clouds
1975,Damietta,EG,31.4165,31.8133,48.07,71,28,14.47,haze
1976,Robertsport,LR,6.7533,-11.3686,76.17,90,6,5.82,Clear sky
1977,Pyinmana,MM,19.7333,96.2167,84.79,23,4,4.27,Clear sky
1978,Kosino,RU,58.4127,51.2782,6.01,98,100,3.36,heavy intensity rain
1979,Smidovich,RU,48.6,133.8167,-4.32,90,39,3.74,Clear sky
1980,Donghai,CN,22.9459,115.642,56.95,62,93,8.23,Clear sky
1981,Smolenka,RU,52.1352,113.4974,-7.53,77,45,6.71,broken clouds
1982,Ossora,RU,59.2353,163.0719,11.66,77,100,10.85,Clear sky
1983,Calamar,CO,10.2511,-74.9146,80.55,84,0,4.43,Clear sky
1984,Hede,CN,33.7681,120.2517,46.67,33,0,10.42,few clouds
1985,Stalowa Wola,PL,50.5829,22.0533,35.98,81,99,3,haze
1986,Dabola,GN,10.75,-11.1167,65.88,19,1,1.68,Clear sky
1987,Santo Domingo Suchitepequez,GT,14.4667,-91.4833,77.76,78,41,3.27,Clear sky
1988,Namtsy,RU,62.7161,129.6658,-16.49,90,99,5.57,heavy intensity rain
1989,Labrea,BR,-7.2586,-64.7981,72.18,99,96,2.19,Clear sky
1990,Itoman,JP,26.1247,127.6694,64.42,77,75,23.02,Clear sky
1991,Ust-Barguzin,RU,53.45,108.9833,3.76,90,100,2.04,broken clouds
1992,Neiafu,TO,-18.65,-173.9833,79.48,94,75,4.61,Clear sky
1993,Dzerzhinskoye,RU,56.8344,95.2283,19.38,84,100,6.71,Clear sky
1994,Kurumkan,RU,54.3,110.3,-3.33,96,100,1.3,few clouds
1995,Draguignan,FR,43.5333,6.4667,49.68,92,100,1.14,haze
1996,Copperas Cove,US,31.1241,-97.9031,21.94,75,40,19.57,Clear sky
1997,Campos Gerais,BR,-21.235,-45.7586,64.99,96,67,0.47,Clear sky
1998,Brasileia,BR,-11.0161,-68.7481,72.75,98,100,2.59,heavy intensity rain
1999,Tolaga Bay,NZ,-38.3667,178.3,78.53,50,4,9.19,Clear sky
2000,Les Cayes,HT,18.2,-73.75,72.84,83,0,4.03,Clear sky
2001,Cochrane,CA,51.1834,-114.4687,7.21,73,100,12.66,broken clouds
2002,Suoyarvi,RU,62.0833,32.35,-7.47,100,94,1.39,Clear sky
2003,Jieshi,CN,22.8134,115.8257,57.94,66,94,9.42,Clear sky
2004,Sfantu Gheorghe,RO,45.8667,25.7833,18.39,95,98,1.52,few clouds
2005,Qianan,CN,44.9932,124.0581,7.72,71,19,9.08,haze
2006,Khandyga,RU,62.6667,135.6,-23.46,92,84,1.43,Clear sky
2007,Romny,UA,50.751,33.4747,15.01,95,96,9.62,Clear sky
2008,Ibi,ES,38.6253,-0.5723,51.21,52,4,5.57,heavy intensity rain
2009,Aktau,KZ,43.65,51.2,39.78,71,100,10.69,Clear sky
2010,Gao,ML,16.6362,1.637,56.62,15,2,15.66,Clear sky
2011,Bajil,YE,15.0584,43.2851,75.49,70,9,2.98,broken clouds
2012,Qingdao,CN,36.0986,120.3719,35.2,48,40,13.42,Clear sky
2013,Iquitos,PE,-3.7481,-73.2472,75.24,100,75,4.61,Clear sky
2014,Basingstoke,GB,51.2625,-1.0871,50.13,89,75,1.99,few clouds
2015,Andrews,US,32.3187,-102.5457,17.08,80,0,5.75,haze
2016,Cap-Aux-Meules,CA,47.3821,-61.8597,24.82,86,100,18.41,Clear sky
2017,Pauri,IN,30.15,78.7833,38.86,70,61,3.18,Clear sky
2018,Krasnotorka,UA,48.682,37.5327,27.36,96,100,7.7,heavy intensity rain
2019,Manzhouli,CN,49.6,117.4333,-2.56,76,10,8.75,Clear sky
2020,Abu Dhabi,AE,24.4667,54.3667,67.96,80,0,0,Clear sky
2021,Lac Du Bonnet,CA,50.2536,-96.0612,-4.59,98,100,4.74,broken clouds
2022,Nogliki,RU,51.8333,143.1667,7.29,93,100,19.19,Clear sky
2023,Pontes E Lacerda,BR,-15.2261,-59.3353,71.24,97,100,2.8,Clear sky
2024,Contramaestre,CU,20.2978,-76.2414,73.38,89,44,2.68,few clouds
